#{"t_start": 1764645280.8512561, "env_id": "None"}
r,l,t
-8444.709912,287,2142.176567
-155.543529,1,2142.176999
-3958.090694,168,2142.226602
-2518.604946,173,2142.278387
-150.859417,1,2142.278809
-143.398779,1,2142.279182
-4271.458314,198,2142.336924
-136.730652,1,2142.33735
-3035.718612,65,2142.356236
-164.945271,1,2142.356652
-134.656094,1,2142.357007
-144.269499,1,2142.357357
-684.903692,125,2142.400493
-149.487823,1,2142.400981
-159.518206,1,2142.401367
-141.912991,1,2142.401732
-146.375638,1,2142.402098
-148.080962,1,2142.402451
-3183.71231,72,2142.424514
-1292.162716,28,2142.433438
-1279.286529,26,2142.441167
-157.652612,1,2142.441546
-145.362713,1,2142.441918
-155.712171,1,2142.442281
-2763.704297,82,2142.466273
-152.637781,1,2142.466684
-151.101167,1,2142.467044
-6146.217602,244,2143.278912
-146.962785,1,2143.279381
-1109.351849,21,2143.285521
-144.001341,1,2143.285876
-10147.532473,387,2143.401546
-151.5817,1,2143.401999
-133.110224,1,2143.402367
-159.21982,1,2143.402729
-136.987522,1,2143.403084
-159.124113,1,2143.403438
-5845.401791,287,2143.495561
-7002.01059,138,2143.538889
-162.284237,1,2143.539328
-158.45818,1,2143.539697
-141.165018,1,2143.540049
-10414.209133,181,2143.596179
-4287.233266,293,2143.685592
-7179.723232,322,2143.781485
-156.279831,1,2143.781913
-14401.636539,414,2144.747045
-2646.311596,154,2144.792806
-152.549761,1,2144.793256
-7541.099689,288,2144.878902
-4363.076415,273,2144.959808
-163.461667,1,2144.960248
-157.210838,1,2144.960609
-149.033396,1,2144.960979
-141.032886,1,2144.96134
-163.332345,1,2144.961697
-5138.499376,161,2145.009998
-149.214262,1,2145.010499
-162.466829,1,2145.010856
-146.352922,1,2145.011209
-6742.042953,126,2145.049693
-154.598001,1,2145.050159
-141.965398,1,2145.05054
-154.394467,1,2145.050914
-161.071464,1,2145.051269
-150.125885,1,2145.051624
-161.064849,1,2145.051972
-149.84654,1,2145.052319
-147.374228,1,2145.052669
-130.93241,1,2145.053017
-11719.830669,242,2145.124058
-11450.065154,232,2145.193587
-143.258104,1,2145.194028
-154.980642,1,2145.194397
-3166.147802,86,2145.219527
-5618.376401,247,2145.2944
-1802.266035,54,2145.310717
-4306.55114,245,2146.118666
-2565.312876,56,2146.136236
-158.562276,1,2146.136683
-1705.234893,112,2146.17164
-1193.512011,156,2146.222315
-4919.233176,184,2146.278767
-139.489701,1,2146.279184
-150.551086,1,2146.279552
-3270.367,91,2146.308127
-1767.469507,211,2146.372036
-12770.261254,372,2146.487307
-141.142468,1,2146.54248
-152.993239,1,2146.542988
-131.832216,1,2146.543438
-5945.895756,266,2146.631242
-142.15369,1,2146.631736
-4528.954308,244,2146.712579
-8086.936655,361,2147.60643
-9749.126425,351,2147.711701
-142.00076,1,2147.712177
-154.408098,1,2147.712543
-136.992185,1,2147.712904
-138.575886,1,2147.713269
-143.357876,1,2147.713631
-3887.582984,218,2147.780304
-3444.840634,180,2147.833492
-2761.578791,164,2147.883223
-3830.363166,77,2147.906234
-2193.308442,273,2147.985945
-144.970311,1,2147.987586
-8954.054328,344,2148.088205
-6048.944204,253,2148.914103
-4626.950373,191,2148.972119
-10300.001274,190,2149.026729
-8645.999724,285,2149.111674
-1747.946982,159,2149.160419
-134.20506,1,2149.160891
-161.223128,1,2149.161314
-130.289984,1,2149.162003
-151.243071,1,2149.162434
-7680.961192,271,2149.248898
-6437.227478,293,2149.483779
-2408.845595,103,2149.517184
-4409.232152,142,2149.561831
-144.356859,1,2149.562296
-158.99425,1,2149.562687
-10839.50279,218,2149.636936
-5596.160626,254,2150.556129
-147.952686,1,2150.556608
-161.4991,1,2150.556968
-153.084862,1,2150.557334
-161.651024,1,2150.557704
-271.029941,5,2150.559255
-3972.201119,110,2150.595131
-5798.68932,220,2150.6663
-1686.732578,192,2150.725117
-136.022499,1,2150.725598
-145.997553,1,2150.725976
-691.435425,16,2150.732617
-4417.178314,222,2150.799147
-147.403212,1,2150.799599
-6681.096615,135,2150.84078
-154.349094,1,2150.841211
-141.378916,1,2150.841579
-11151.822337,240,2150.912396
-163.306877,1,2150.912828
-137.786859,1,2150.9132
-161.367898,1,2150.913556
-1645.108381,191,2150.970923
-151.673888,1,2150.971364
-6586.218244,378,2151.084484
-139.971932,1,2151.084942
-145.445585,1,2151.085304
-4532.230012,290,2151.919436
-146.932645,1,2151.919872
-5571.774622,97,2151.948164
-146.848538,1,2151.948652
-140.817768,1,2151.949216
-144.115417,1,2151.949581
-8398.047041,317,2152.052115
-145.714925,1,2152.052581
-138.411626,1,2152.052977
-149.04225,1,2152.053365
-9371.095497,373,2152.168434
-2941.244213,245,2152.244344
-150.065632,1,2152.244899
-2238.657496,148,2152.289018
-149.281754,1,2152.289511
-3490.331434,172,2152.342732
-139.085926,1,2152.343231
-144.206434,1,2152.343623
-7199.660117,280,2152.439301
-7565.218525,340,2153.358263
-163.126501,1,2153.358698
-6637.084791,301,2153.449271
-6981.822344,152,2153.496637
-160.366079,1,2153.497097
-157.442762,1,2153.497484
-140.284821,1,2153.497876
-4291.64766,106,2153.531811
-9811.001196,235,2153.607087
-159.567771,1,2153.607551
-140.079359,1,2153.60794
-3367.769189,228,2153.676838
-138.095846,1,2153.677273
-155.43788,1,2153.67764
-2359.099322,38,2153.690361
-147.81634,1,2153.690837
-159.318252,1,2153.691206
-156.204698,1,2153.691573
-5899.166655,211,2153.753463
-9614.089068,380,2153.867437
-156.473975,1,2153.867882
-6529.353112,136,2153.909244
-136.667011,1,2153.909784
-148.55486,1,2153.910165
-5330.869865,274,2154.765221
-136.467887,1,2154.765758
-7867.264347,205,2154.834416
-140.681046,1,2154.834938
-6925.007677,253,2154.922799
-141.583439,1,2154.923279
-1774.617345,59,2154.94275
-4854.686896,270,2155.032154
-3854.768178,130,2155.076598
-2557.948495,95,2155.105685
-153.75264,1,2155.106116
-155.419669,1,2155.106486
-145.682178,1,2155.106846
-9903.539699,298,2155.199385
-153.268872,1,2155.199847
-152.240994,1,2155.200232
-8837.198722,352,2155.314257
-129.145404,1,2155.314709
-3115.468189,77,2155.337298
-149.058932,1,2155.337728
-2908.527161,140,2155.380064
-131.124225,1,2155.380488
-154.252565,1,2155.380855
-144.211538,1,2155.381222
-2966.304867,109,2155.413345
-160.799719,1,2155.413769
-147.141488,1,2155.414138
-140.241468,1,2155.414489
-10539.468416,234,2156.23201
-157.886067,1,2156.232739
-157.912214,1,2156.233147
-148.963953,1,2156.233528
-151.829541,1,2156.233891
-149.979307,1,2156.234262
-149.87048,1,2156.234623
-5874.534471,288,2156.318999
-144.605309,1,2156.319454
-158.997944,1,2156.319832
-161.148678,1,2156.320193
-10534.618643,357,2156.426879
-161.075773,1,2156.427331
-3378.571497,143,2156.471233
-4756.441701,240,2156.541891
-149.733591,1,2156.542312
-138.227877,1,2156.54267
-5558.993955,99,2156.571864
-148.58039,1,2156.572287
-2154.598457,124,2156.608199
-163.69803,1,2156.608645
-150.020725,1,2156.609218
-144.652095,1,2156.609643
-9744.028132,193,2156.667193
-163.315472,1,2156.667634
-141.343342,1,2156.668002
-149.153588,1,2156.668374
-12324.958142,413,2157.543945
-10063.085998,167,2157.592513
-137.122456,1,2157.592944
-10451.412479,410,2157.71561
-142.062027,1,2157.716056
-162.474798,1,2157.716416
-146.903494,1,2157.716774
-155.388196,1,2157.717125
-153.73824,1,2157.717485
-156.515257,1,2157.717845
-3965.99888,267,2157.796663
-148.172039,1,2157.797098
-8449.842855,144,2157.841279
-165.203452,1,2157.841736
-144.069316,1,2157.842092
-138.237321,1,2157.842453
-3337.511514,226,2157.907919
-151.419059,1,2157.908362
-140.360526,1,2157.908755
-151.913974,1,2157.909328
-2550.516049,61,2157.928826
-142.30594,1,2157.929339
-139.99744,1,2157.929723
-241.164879,3,2157.930701
-3710.411462,124,2157.966664
-3154.833513,197,2158.025803
-147.640139,1,2158.02624
-155.968279,1,2158.026612
-7803.29935,299,2158.113519
-8712.580545,307,2158.982886
-2460.782508,239,2159.052921
-152.696634,1,2159.053374
-165.136113,1,2159.053729
-141.551285,1,2159.054085
-3036.733264,178,2159.107494
-134.956946,1,2159.107933
-11615.078552,207,2159.169603
-8705.938827,237,2159.242416
-10088.939055,347,2159.345248
-139.090223,1,2159.34569
-2365.722278,183,2159.399475
-4715.118918,279,2159.482209
-1989.026221,70,2159.502755
-979.311869,31,2159.513168
-4107.858219,163,2160.298345
-135.560291,1,2160.298807
-5906.815792,226,2160.365981
-160.297308,1,2160.36643
-8370.622498,140,2160.407816
-145.069093,1,2160.408247
-4697.612543,208,2160.470707
-126.772441,1,2160.471166
-6556.191576,268,2160.547945
-2160.795675,60,2160.566853
-160.489323,1,2160.567275
-136.732361,1,2160.56766
-3911.478542,145,2160.610557
-144.390922,1,2160.611011
-9379.128716,274,2160.691893
-159.060885,1,2160.692352
-147.461711,1,2160.692714
-6094.202995,245,2160.772008
-136.705133,1,2160.772475
-149.538985,1,2160.772901
-148.274346,1,2160.773336
-168.060273,1,2160.775119
-168.948175,1,2160.775666
-160.858261,1,2160.776119
-163.230824,1,2160.776551
-6398.199719,289,2160.871356
-147.943651,1,2160.871824
-157.502757,1,2160.872198
-5693.559978,111,2161.71472
-538.992943,8,2161.717294
-163.55731,1,2161.717686
-139.393886,1,2161.718057
-159.713491,1,2161.718421
-4475.623555,183,2161.775466
-158.806504,1,2161.775885
-139.790556,1,2161.776242
-136.192312,1,2161.776594
-154.105695,1,2161.776948
-150.158111,1,2161.777299
-163.569551,1,2161.778155
-149.303189,1,2161.778654
-4076.996081,125,2161.817208
-128.074114,1,2161.817643
-149.338559,1,2161.818015
-7438.312908,288,2161.905489
-154.245621,1,2161.905945
-141.024484,1,2161.906308
-153.40678,1,2161.906665
-5792.668851,209,2161.970604
-3252.830766,237,2162.039349
-141.021713,1,2162.039793
-150.407017,1,2162.041368
-4965.886501,190,2162.097453
-149.211842,1,2162.097892
-10394.040196,170,2162.148444
-6878.549149,195,2162.205456
-151.681132,1,2162.2059
-154.559481,1,2162.206262
-3658.977976,144,2162.248252
-141.916472,1,2162.248709
-131.565745,1,2162.249268
-136.943154,1,2162.249721
-147.552901,1,2162.25008
-141.551652,1,2162.250428
-11467.07146,352,2163.107712
-6256.977408,236,2163.177776
-8183.870676,220,2163.243787
-142.694335,1,2163.244221
-160.059575,1,2163.244593
-5361.398973,176,2163.457146
-154.638932,1,2163.457582
-136.089068,1,2163.457941
-3699.080686,242,2163.534722
-156.836152,1,2163.535178
-3272.340177,84,2163.561237
-166.225627,1,2163.561673
-9018.664878,337,2163.664231
-7533.786558,129,2163.70306
-3081.520493,157,2163.750442
-165.108245,1,2163.75092
-138.238999,1,2163.751303
-152.468689,1,2163.751662
-2412.133258,185,2163.805202
-6358.157991,295,2164.659133
-9838.735617,320,2164.754026
-744.838044,19,2164.759663
-2655.297443,53,2164.775086
-7130.561925,158,2164.822168
-150.092667,1,2164.822614
-146.209637,1,2164.822973
-152.022844,1,2164.823326
-151.57001,1,2164.82369
-141.010229,1,2164.824047
-7518.943205,218,2164.887307
-148.194598,1,2164.887743
-4498.545864,103,2164.919134
-3773.49823,182,2164.97598
-2377.257866,192,2165.037286
-5120.876741,153,2165.081977
-3428.580617,168,2165.132039
-5189.472973,166,2165.181212
-161.173129,1,2165.181657
-155.176859,1,2165.182031
-11353.394852,182,2165.991462
-7072.056704,320,2166.090813
-140.560467,1,2166.091284
-159.13005,1,2166.091659
-4410.238281,242,2166.165845
-5355.548843,132,2166.206678
-3024.108316,56,2166.223391
-1937.906294,191,2166.278575
-2868.985062,126,2166.316596
-3044.496457,262,2166.409698
-3662.171348,181,2166.469757
-3347.018633,146,2166.524214
-153.201308,1,2166.526427
-10895.110365,304,2166.647111
-9903.864309,262,2167.499498
-1109.58742,197,2167.556403
-4379.120424,78,2167.580632
-137.16958,1,2167.581083
-6992.311139,288,2167.664864
-3369.807138,145,2167.709584
-3226.529324,221,2167.774082
-142.781408,1,2167.774523
-7988.338056,143,2167.817722
-158.798685,1,2167.818165
-162.106217,1,2167.818521
-141.524619,1,2167.818879
-6999.893103,325,2167.916067
-151.603507,1,2167.91656
-5639.516204,292,2168.01268
-3566.867124,77,2168.03755
-142.995212,1,2168.038164
-5136.449592,118,2168.913946
-1396.172337,145,2168.961616
-153.381102,1,2168.962079
-6718.224402,325,2169.062414
-127.1319,1,2169.062867
-4627.49455,248,2169.142468
-4735.103169,119,2169.18043
-142.285527,1,2169.180885
-4877.53474,184,2169.23591
-152.634841,1,2169.23636
-1208.811311,84,2169.262862
-145.389347,1,2169.263311
-5165.972706,250,2169.336638
-3330.933594,70,2169.357581
-146.077312,1,2169.359274
-9058.065493,181,2169.412715
-8046.832833,349,2169.514733
-143.108642,1,2169.515171
-147.900025,1,2169.515525
-141.283554,1,2169.515885
-9314.754576,319,2170.362865
-144.813336,1,2170.36332
-3463.382434,70,2170.384108
-151.35533,1,2170.384552
-3322.243653,134,2170.425429
-146.711874,1,2170.425864
-5919.704778,99,2170.455335
-146.730975,1,2170.455763
-139.909499,1,2170.456127
-7704.122272,233,2170.525606
-141.337288,1,2170.526058
-8807.033918,348,2170.627018
-1551.23934,130,2170.666778
-145.148931,1,2170.667227
-152.936245,1,2170.667607
-154.608459,1,2170.667976
-2988.008269,219,2170.732217
-152.056645,1,2170.732664
-133.229801,1,2170.733026
-8931.290521,342,2170.833472
-164.495023,1,2170.833908
-1243.891202,91,2170.861945
-131.046807,1,2170.862366
-1812.128563,42,2170.874639
-5859.065151,147,2171.670918
-142.164771,1,2171.671433
-149.451418,1,2171.671816
-141.568584,1,2171.672183
-135.652283,1,2171.672544
-9085.114581,308,2171.764288
-142.977568,1,2171.764754
-137.863847,1,2171.765125
-148.390667,1,2171.76548
-6099.933703,286,2171.851602
-135.407006,1,2171.852023
-149.612969,1,2171.852384
-2583.7595,252,2171.927598
-4933.790404,290,2172.013006
-3152.110132,245,2172.084704
-13184.933637,421,2172.209905
-139.111546,1,2172.210412
-142.265515,1,2172.210778
-143.688534,1,2172.211147
-10250.345021,368,2173.065524
-8494.410872,174,2173.116317
-143.450925,1,2173.116742
-156.145426,1,2173.117103
-151.086607,1,2173.117454
-2289.454107,224,2173.185214
-8215.038153,365,2173.299969
-159.274881,1,2173.300423
-156.232974,1,2173.300783
-11707.333368,351,2173.405635
-1013.921181,29,2173.414427
-5379.047974,180,2173.466656
-150.659546,1,2173.467097
-156.067105,1,2173.467451
-132.154765,1,2173.467804
-148.351302,1,2173.468156
-2959.368498,141,2173.510929
-138.226411,1,2173.511401
-141.279784,1,2173.511775
-3701.615467,134,2173.550702
-155.692834,1,2173.551186
-1935.449592,101,2173.580487
-156.201418,1,2173.580914
-5025.92178,132,2174.36805
-152.92648,1,2174.368524
-161.066699,1,2174.36893
-160.616903,1,2174.369319
-164.044374,1,2174.369983
-153.280826,1,2174.37048
-1488.12048,24,2174.37752
-13683.091777,376,2174.489106
-144.111972,1,2174.489775
-160.799428,1,2174.490222
-6640.672287,262,2174.568795
-7020.883326,282,2174.653256
-159.33926,1,2174.653763
-4240.27535,169,2174.70288
-165.978527,1,2174.703323
-131.294929,1,2174.703686
-1631.579913,48,2174.717735
-3935.383618,257,2174.79372
-151.96973,1,2174.794152
-164.290159,1,2174.794513
-158.950787,1,2174.794872
-147.660286,1,2174.795222
-148.536828,1,2174.795576
-5428.310171,265,2174.87466
-8044.429835,337,2175.749592
-148.98315,1,2175.750318
-11518.441077,368,2175.858723
-8930.157077,156,2175.904405
-6786.917402,131,2175.944927
-5090.097277,195,2176.001662
-150.520368,1,2176.002101
-3439.925348,92,2176.030966
-142.559927,1,2176.031431
-2525.389354,118,2176.066299
-155.972122,1,2176.066739
-157.352964,1,2176.067101
-133.674153,1,2176.067458
-2263.739094,53,2176.082942
-2384.145829,83,2176.10697
-151.911014,1,2176.10739
-163.056925,1,2176.107753
-3658.282877,214,2176.171891
-8616.552552,164,2176.22058
-138.03403,1,2176.221
-8614.822726,300,2176.310188
-3544.831674,179,2177.115277
-150.221944,1,2177.115734
-6521.145003,138,2177.156031
-2072.176309,62,2177.174084
-141.750336,1,2177.174502
-3536.584571,124,2177.546482
-145.02688,1,2177.546907
-4282.042959,280,2177.630203
-144.353874,1,2177.630706
-5664.409377,247,2177.703136
-153.759717,1,2177.703572
-4386.432772,245,2177.778031
-154.509421,1,2177.778527
-151.9145,1,2177.778912
-5736.349825,174,2177.834209
-146.489188,1,2177.834697
-9612.315232,186,2177.895073
-140.285083,1,2177.895551
-138.979252,1,2177.895949
-4043.325586,175,2177.955392
-132.212028,1,2177.955822
-144.843909,1,2177.956188
-142.087647,1,2177.956558
-142.60149,1,2177.956911
-2194.694443,38,2177.969152
-2700.646633,67,2177.989705
-152.374248,1,2177.990417
-15152.318312,410,2178.938806
-142.29579,1,2178.939271
-11184.516964,271,2179.021369
-155.79735,1,2179.021814
-132.73667,1,2179.022185
-2435.224353,90,2179.048957
-132.631334,1,2179.049602
-11401.23443,323,2179.149157
-5953.416257,235,2179.221132
-1483.286344,126,2179.259489
-151.15779,1,2179.25994
-132.830159,1,2179.260305
-132.532821,1,2179.26067
-153.57316,1,2179.261024
-142.182479,1,2179.261376
-8757.429485,302,2179.356293
-135.467318,1,2179.357085
-6270.304922,175,2179.413689
-143.4774,1,2179.414149
-143.609462,1,2179.414508
-154.366378,1,2179.414873
-2564.978288,153,2179.461013
-1553.688518,31,2179.470462
-4150.90761,166,2179.521128
-2047.779007,126,2180.304756
-134.156755,1,2180.305206
-8991.423562,215,2180.369553
-143.724006,1,2180.370366
-3297.62792,66,2180.390057
-6665.08812,307,2180.480791
-148.345646,1,2180.481224
-144.472624,1,2180.481583
-159.18579,1,2180.481946
-14644.656806,520,2180.635762
-141.913728,1,2180.636243
-3861.343431,264,2180.721207
-153.737688,1,2180.721689
-154.782177,1,2180.722091
-153.267708,1,2180.722493
-149.541333,1,2180.722904
-145.971324,1,2180.7233
-145.456649,1,2180.723696
-142.303546,1,2180.724102
-160.691922,1,2180.724504
-161.073477,1,2180.724894
-150.642333,1,2180.725285
-4045.88144,240,2180.799339
-4389.055942,125,2180.836021
-5255.561327,183,2181.726312
-143.765437,1,2181.726832
-146.29441,1,2181.727245
-142.351905,1,2181.727631
